date,guests,adr,hotel
2017-01-23,316.0,90.40661016949151,City Hotel
2017-01-24,249.0,92.27930769230768,City Hotel
2017-01-25,224.0,86.96897637795276,City Hotel
2017-01-26,221.0,84.62544715447154,City Hotel
2017-01-27,242.0,84.95503496503497,City Hotel
2017-01-28,242.0,87.05757352941177,City Hotel
2017-01-29,296.0,87.25573333333334,City Hotel
2017-01-30,291.0,85.33297297297298,City Hotel
2017-01-31,214.0,84.63724770642202,City Hotel
2017-02-01,190.0,81.14865979381443,City Hotel
2017-02-02,196.0,85.58397959183674,City Hotel
2017-02-03,180.0,89.31557894736842,City Hotel
2017-02-04,203.0,90.6643396226415,City Hotel
2017-02-05,281.0,89.27538461538461,City Hotel
2017-02-06,289.0,94.68811594202899,City Hotel
2017-02-07,241.0,95.6041592920354,City Hotel
2017-02-08,185.0,91.81296703296702,City Hotel
2017-02-09,189.0,90.04020833333334,City Hotel
2017-02-10,198.0,86.52596153846154,City Hotel
2017-02-11,228.0,86.26256637168142,City Hotel
2017-02-12,331.0,89.49521472392638,City Hotel
2017-02-13,362.0,89.30011299435027,City Hotel
2017-02-14,350.0,90.17633720930233,City Hotel
2017-02-15,405.0,89.12445,City Hotel
2017-02-16,375.0,89.57700000000001,City Hotel
2017-02-17,383.0,90.62958549222797,City Hotel
2017-02-18,353.0,93.92479289940827,City Hotel
2017-02-19,459.0,94.83004716981132,City Hotel
2017-02-20,475.0,93.20650224215247,City Hotel
2017-02-21,457.0,90.7261574074074,City Hotel
2017-02-22,447.0,89.03639269406393,City Hotel
2017-02-23,352.0,98.3540243902439,City Hotel
2017-02-24,484.0,90.20918287937742,City Hotel
2017-02-25,493.0,92.01172690763052,City Hotel
2017-02-26,477.0,93.31186234817814,City Hotel
2017-02-27,342.0,101.59368421052632,City Hotel
2017-02-28,322.0,98.23565789473685,City Hotel
2017-03-01,332.0,96.3214371257485,City Hotel
2017-03-02,312.0,93.4665243902439,City Hotel
2017-03-03,352.0,90.81988950276244,City Hotel
2017-03-04,359.0,91.52670454545455,City Hotel
2017-03-05,438.0,89.67244239631336,City Hotel
2017-03-06,443.0,89.67606334841629,City Hotel
2017-03-07,394.0,88.98009852216748,City Hotel
2017-03-08,379.0,88.43025510204083,City Hotel
2017-03-09,361.0,87.9196923076923,City Hotel
2017-03-10,337.0,89.82011111111112,City Hotel
2017-03-11,331.0,91.04842105263158,City Hotel
2017-03-12,421.0,92.91464788732394,City Hotel
2017-03-13,490.0,89.29318897637796,City Hotel
2017-03-14,408.0,89.70206572769953,City Hotel
2017-03-15,362.0,93.71219512195123,City Hotel
2017-03-16,298.0,86.32441489361702,City Hotel
2017-03-17,312.0,82.29358695652174,City Hotel
2017-03-18,324.0,85.86138888888888,City Hotel
2017-03-19,393.0,86.35771573604062,City Hotel
2017-03-20,487.0,91.76921487603306,City Hotel
2017-03-21,440.0,90.1642731277533,City Hotel
2017-03-22,450.0,88.727875,City Hotel
2017-03-23,386.0,87.87369668246444,City Hotel
2017-03-24,318.0,86.93820224719101,City Hotel
2017-03-25,330.0,90.27293785310734,City Hotel
2017-03-26,488.0,95.14701886792453,City Hotel
2017-03-27,447.0,95.40244897959182,City Hotel
2017-03-28,307.0,96.29641509433962,City Hotel
2017-03-29,374.0,90.51897959183674,City Hotel
2017-03-30,394.0,89.0372380952381,City Hotel
2017-03-31,375.0,88.01274111675126,City Hotel
2017-04-01,396.0,91.83975369458129,City Hotel
2017-04-02,420.0,96.32308056872037,City Hotel
2017-04-03,478.0,98.7007949790795,City Hotel
2017-04-04,439.0,103.74905213270142,City Hotel
2017-04-05,438.0,106.71032863849764,City Hotel
2017-04-06,426.0,107.96909952606634,City Hotel
2017-04-07,374.0,114.90505434782608,City Hotel
2017-04-08,399.0,117.90125654450262,City Hotel
2017-04-09,486.0,121.2107264957265,City Hotel
2017-04-10,501.0,121.95746887966806,City Hotel
2017-04-11,467.0,116.47912280701755,City Hotel
2017-04-12,461.0,116.90756756756757,City Hotel
2017-04-13,396.0,126.21329608938548,City Hotel
2017-04-14,457.0,128.09149253731343,City Hotel
2017-04-15,528.0,129.61517094017094,City Hotel
2017-04-16,499.0,131.6211415525114,City Hotel
2017-04-17,512.0,127.87030973451327,City Hotel
2017-04-18,489.0,129.7924074074074,City Hotel
2017-04-19,461.0,130.39014150943396,City Hotel
2017-04-20,417.0,128.6346192893401,City Hotel
2017-04-21,422.0,127.36535353535353,City Hotel
2017-04-22,395.0,126.27978609625669,City Hotel
2017-04-23,480.0,125.9154077253219,City Hotel
2017-04-24,462.0,123.28093333333332,City Hotel
2017-04-25,423.0,123.32698564593302,City Hotel
2017-04-26,412.0,119.61625,City Hotel
2017-04-27,347.0,114.7288950276243,City Hotel
2017-04-28,455.0,116.63979757085019,City Hotel
2017-04-29,496.0,118.72003875968993,City Hotel
2017-04-30,495.0,120.46791999999999,City Hotel
2017-05-01,515.0,127.78334645669291,City Hotel
2017-05-02,519.0,130.82972222222222,City Hotel
2017-05-03,402.0,131.5079081632653,City Hotel
2017-05-04,363.0,128.45776041666667,City Hotel
2017-05-05,431.0,125.18168103448276,City Hotel
2017-05-06,410.0,125.32691588785046,City Hotel
2017-05-07,413.0,131.72227053140097,City Hotel
2017-05-08,469.0,129.90780172413793,City Hotel
2017-05-09,470.0,124.6110775862069,City Hotel
2017-05-10,420.0,121.86899082568807,City Hotel
2017-05-11,398.0,123.75158371040723,City Hotel
2017-05-12,327.0,121.26456521739131,City Hotel
2017-05-13,322.0,128.32414772727273,City Hotel
2017-05-14,399.0,135.01382352941175,City Hotel
2017-05-15,428.0,138.05643192488265,City Hotel
2017-05-16,407.0,134.4149514563107,City Hotel
2017-05-17,392.0,129.68278538812785,City Hotel
2017-05-18,368.0,130.85733944954129,City Hotel
2017-05-19,374.0,134.1627927927928,City Hotel
2017-05-20,418.0,134.39323144104804,City Hotel
2017-05-21,430.0,140.56017857142857,City Hotel
2017-05-22,476.0,141.74872950819673,City Hotel
2017-05-23,436.0,139.29156779661017,City Hotel
2017-05-24,431.0,137.46539748953975,City Hotel
2017-05-25,463.0,139.63214574898785,City Hotel
2017-05-26,418.0,139.91633027522934,City Hotel
2017-05-27,424.0,137.04073732718894,City Hotel
2017-05-28,432.0,142.19072463768117,City Hotel
2017-05-29,485.0,135.1138961038961,City Hotel
2017-05-30,463.0,128.71582222222222,City Hotel
2017-05-31,321.0,130.65722222222223,City Hotel
2017-06-01,303.0,129.83617834394903,City Hotel
2017-06-02,332.0,130.2567857142857,City Hotel
2017-06-03,391.0,126.64676923076922,City Hotel
2017-06-04,436.0,129.334,City Hotel
2017-06-05,499.0,131.38812765957445,City Hotel
2017-06-06,460.0,131.15429223744292,City Hotel
2017-06-07,387.0,132.3231282051282,City Hotel
2017-06-08,400.0,131.45412621359222,City Hotel
2017-06-09,409.0,133.0868691588785,City Hotel
2017-06-10,371.0,135.04968421052632,City Hotel
2017-06-11,478.0,135.33,City Hotel
2017-06-12,488.0,135.34610878661087,City Hotel
2017-06-13,406.0,141.28507692307693,City Hotel
2017-06-14,335.0,134.1142424242424,City Hotel
2017-06-15,362.0,132.1480790960452,City Hotel
2017-06-16,407.0,132.4362686567164,City Hotel
2017-06-17,411.0,125.2500469483568,City Hotel
2017-06-18,463.0,132.75144104803493,City Hotel
2017-06-19,466.0,130.73222707423582,City Hotel
2017-06-20,450.0,129.3279185520362,City Hotel
2017-06-21,383.0,127.56579487179486,City Hotel
2017-06-22,369.0,128.2630687830688,City Hotel
2017-06-23,353.0,132.139679144385,City Hotel
2017-06-24,371.0,136.59748691099475,City Hotel
2017-06-25,490.0,135.316265560166,City Hotel
2017-06-26,431.0,133.60076555023923,City Hotel
2017-06-27,496.0,125.71564516129033,City Hotel
2017-06-28,495.0,120.28480916030534,City Hotel
2017-06-29,358.0,120.78596774193548,City Hotel
2017-06-30,368.0,122.00486486486487,City Hotel
2017-07-01,354.0,124.07302325581396,City Hotel
2017-07-02,394.0,126.34075268817205,City Hotel
2017-07-03,459.0,126.15244019138757,City Hotel
2017-07-04,507.0,123.73716101694916,City Hotel
2017-07-05,406.0,123.69692708333334,City Hotel
2017-07-06,497.0,123.15810924369748,City Hotel
2017-07-07,508.0,123.80638554216868,City Hotel
2017-07-08,386.0,127.70533707865168,City Hotel
2017-07-09,418.0,121.49598958333333,City Hotel
2017-07-10,449.0,120.17034482758619,City Hotel
2017-07-11,503.0,120.15225108225107,City Hotel
2017-07-12,505.0,122.13641592920354,City Hotel
2017-07-13,524.0,120.23091286307054,City Hotel
2017-07-14,464.0,126.0687323943662,City Hotel
2017-07-15,561.0,122.44954545454546,City Hotel
2017-07-16,559.0,119.11810408921933,City Hotel
2017-07-17,450.0,124.0411111111111,City Hotel
2017-07-18,412.0,122.77364583333333,City Hotel
2017-07-19,358.0,122.18320987654322,City Hotel
2017-07-20,372.0,125.46409638554218,City Hotel
2017-07-21,412.0,127.95674157303371,City Hotel
2017-07-22,524.0,122.76352173913044,City Hotel
2017-07-23,524.0,122.65177966101695,City Hotel
2017-07-24,565.0,119.59926739926739,City Hotel
2017-07-25,526.0,120.46498054474708,City Hotel
2017-07-26,426.0,127.81860103626941,City Hotel
2017-07-27,418.0,131.81775401069518,City Hotel
2017-07-28,427.0,134.0470157068063,City Hotel
2017-07-29,503.0,130.64927601809956,City Hotel
2017-07-30,540.0,130.02164609053497,City Hotel
2017-07-31,500.0,133.8213777777778,City Hotel
2017-08-01,435.0,130.94394871794873,City Hotel
2017-08-02,425.0,127.98785340314136,City Hotel
2017-08-03,479.0,136.90841121495328,City Hotel
2017-08-04,449.0,139.54066326530614,City Hotel
2017-08-05,448.0,139.50473684210527,City Hotel
2017-08-06,380.0,137.87084337349398,City Hotel
2017-08-07,432.0,131.10643617021276,City Hotel
2017-08-08,435.0,133.3500529100529,City Hotel
2017-08-09,484.0,131.6579906542056,City Hotel
2017-08-10,481.0,137.8161467889908,City Hotel
2017-08-11,468.0,135.79263157894738,City Hotel
2017-08-12,542.0,137.87041841004185,City Hotel
2017-08-13,587.0,141.01042307692308,City Hotel
2017-08-14,578.0,140.77635294117647,City Hotel
2017-08-15,528.0,140.35123931623932,City Hotel
2017-08-16,537.0,140.20810344827586,City Hotel
2017-08-17,578.0,144.27783673469386,City Hotel
2017-08-18,493.0,145.65315789473684,City Hotel
2017-08-19,540.0,147.5486725663717,City Hotel
2017-08-20,552.0,145.57847457627116,City Hotel
2017-08-21,524.0,140.71473214285714,City Hotel
2017-08-22,441.0,134.2409947643979,City Hotel
2017-08-23,390.0,128.96613636363637,City Hotel
2017-08-24,414.0,123.74606382978723,City Hotel
2017-08-25,508.0,121.15770161290322,City Hotel
2017-08-26,521.0,127.57126530612244,City Hotel
2017-08-27,590.0,126.13742160278747,City Hotel
2017-08-28,646.0,124.82287066246056,City Hotel
2017-08-29,485.0,131.43180995475115,City Hotel
2017-08-30,439.0,136.37,City Hotel
2017-08-31,351.0,132.2275625,City Hotel
2017-09-01,360.0,122.84134328358209,City Hotel
2017-09-02,324.0,122.53152173913043,City Hotel
2017-09-03,369.0,125.2529756097561,City Hotel
2017-09-04,367.0,125.85874396135264,City Hotel
2017-09-05,241.0,135.63347826086957,City Hotel
2017-09-06,140.0,127.14680555555555,City Hotel
2017-09-07,121.0,127.883125,City Hotel
2017-09-08,76.0,128.28702702702702,City Hotel
2017-09-09,53.0,129.57884615384617,City Hotel
2017-09-10,33.0,128.4525,City Hotel
2017-09-11,22.0,135.52,City Hotel
2017-09-12,17.0,131.92125,City Hotel
2017-09-13,11.0,146.998,City Hotel
2017-09-14,2.0,151.2,City Hotel
2017-09-15,2.0,151.2,City Hotel
